t,S(t),C(t),effort(t),mean_abs_error,fluidity,entropy_S,gamma,En_mean(t),On_mean(t)
63.350000,0.349500,0.707388,0.012620,0.144624,0.000073,0.653648,0.400000,0.057178,0.027960
63.400000,0.351994,0.707388,0.013296,0.133446,0.000076,0.651608,0.400000,0.056581,0.028159
63.450000,0.355135,0.707388,0.002331,0.119910,0.000076,0.656442,0.400000,0.056030,0.028411
63.500000,0.332158,0.707388,0.002100,0.107694,0.000078,0.674256,0.400000,0.055527,0.026573
63.550000,0.298497,0.707388,0.001666,0.095058,0.000078,0.683497,0.400000,0.054901,0.023880
63.600000,0.255845,0.707388,0.001825,0.082611,0.000079,0.694468,0.400000,0.054088,0.020468
63.650000,0.204920,0.707388,0.001959,0.070302,0.000080,0.708421,0.400000,0.053039,0.016394
63.700000,0.146156,0.707388,0.002049,0.058258,0.000081,0.744082,0.400000,0.051713,0.011693
63.750000,0.078034,0.707388,0.002055,0.050522,0.000082,0.770131,0.400000,0.050074,0.006243
63.800000,-0.002300,0.707388,0.002113,0.048723,0.000083,0.768842,0.400000,0.048075,-0.000184
63.850000,-0.096978,0.707388,0.002137,0.053415,0.000084,0.742357,0.400000,0.045656,-0.007758
63.900000,-0.205487,0.707388,0.002216,0.059185,0.000084,0.760965,0.400000,0.042746,-0.016439
63.950000,-0.324563,0.707388,0.002302,0.065244,0.000085,0.861851,0.400000,0.039279,-0.025965
64,-0.448872,0.707388,0.002371,0.071124,0.000086,0.845190,0.400000,0.035214,-0.035910
64.050000,-0.570448,0.707388,0.002308,0.076184,0.000087,0.755058,0.400000,0.030548,-0.045636
64.100000,-0.679442,0.707388,0.002084,0.079684,0.000088,0.712732,0.400000,0.025329,-0.054355
64.150000,-0.767922,0.707388,0.001925,0.081099,0.000089,0.698584,0.400000,0.019665,-0.061434
64.200000,-0.831631,0.707388,0.002020,0.080242,0.000090,0.699273,0.400000,0.013712,-0.066530
64.250000,-0.866997,0.707388,0.002604,0.077004,0.000091,0.670511,0.400000,0.007644,-0.069360
64.300000,-0.864507,0.707388,0.004075,0.078106,0.000092,0.592313,0.400000,0.001651,-0.069161
64.350000,-0.798594,0.707388,0.006968,0.096596,0.000092,0.550568,0.400000,-0.004027,-0.063887
64.400000,-0.621505,0.707388,0.011639,0.127433,0.000092,0.547261,0.400000,-0.008994,-0.049720
64.450000,-0.333371,0.707388,0.016136,0.154588,0.000090,0.528573,0.400000,-0.012567,-0.026670
64.500000,-0.208490,0.707388,0.011348,0.150633,0.000087,0.454197,0.400000,-0.014096,-0.016679
64.550000,-0.308852,0.707388,0.007724,0.124984,0.000088,0.425070,0.400000,-0.014741,-0.024708
64.600000,-0.176848,0.707388,0.011821,0.091577,0.000077,0.423863,0.400000,-0.016002,-0.014148
64.650000,-0.385929,0.707388,0.012814,0.061743,0.000081,0.426211,0.400000,-0.016347,-0.030874
64.700000,-0.660130,0.707388,0.013951,0.073649,0.000075,0.449032,0.400000,-0.018027,-0.052810
64.750000,-0.289503,0.707388,0.023214,0.101905,0.000079,0.477353,0.400000,-0.021398,-0.023160
64.800000,0.015997,0.707388,0.020932,0.077634,0.000041,0.448344,0.400000,-0.022202,0.001280
64.850000,-0.150171,0.707388,0.039538,0.064193,0.000059,0.428183,0.400000,-0.020988,-0.012014
64.900000,-0.328497,0.707388,0.035038,0.137226,0.000042,0.429823,0.400000,-0.020911,-0.026280
64.950000,-0.981134,0.707388,0.046169,0.094022,0.000048,0.428323,0.400000,-0.021991,-0.078491
65,-0.269377,0.707388,0.023013,0.105228,0.000028,0.469026,0.400000,-0.027242,-0.021550
65.050000,-0.770564,0.707388,0.033207,0.090508,0.000003,0.427723,0.400000,-0.027623,-0.061645
65.100000,-0.431206,0.707388,0.030448,0.117564,0.000007,0.434526,0.400000,-0.031229,-0.034497
65.150000,-0.427468,0.707388,0.026728,0.094570,0.000017,0.417287,0.400000,-0.032458,-0.034197
65.200000,0.000165,0.707388,0.015198,0.071982,0.000030,0.427848,0.400000,-0.033602,0.000013
65.250000,-0.093184,0.707388,0.020986,0.115856,0.000025,0.428766,0.400000,-0.031921,-0.007455
65.300000,-0.327615,0.707388,0.030705,0.162868,0.000023,0.415250,0.400000,-0.030928,-0.026209
65.350000,-0.008508,0.707388,0.034137,0.155012,0.000024,0.435735,0.400000,-0.031502,-0.000681
65.400000,0.994338,0.707388,0.046962,0.169564,0.000017,0.437911,0.400000,-0.029982,0.079547
65.450000,-0.107531,0.707388,0.055921,0.174389,0.000005,0.472949,0.400000,-0.022047,-0.008603
65.500000,0.332238,0.707388,0.050032,0.183399,0.000000,0.505566,0.400000,-0.021641,0.026579
65.550000,0.253678,0.707388,0.020902,0.178831,0.000001,0.503491,0.400000,-0.018409,0.020294
65.600000,0.459578,0.707388,0.007326,0.181825,0.000005,0.504975,0.400000,-0.015846,0.036766
65.650000,0.639728,0.707388,0.006843,0.164047,0.000005,0.510736,0.400000,-0.012080,0.051178
65.700000,0.363256,0.707388,0.012967,0.130692,0.000006,0.507029,0.400000,-0.007335,0.029060
65.750000,0.190567,0.707388,0.009687,0.101107,0.000004,0.494949,0.400000,-0.004618,0.015245
65.800000,0.327565,0.707388,0.006054,0.098115,0.000005,0.492742,0.400000,-0.003153,0.026205
65.850000,-0.094543,0.707388,0.008975,0.078780,0.000004,0.490707,0.400000,-0.000876,-0.007563
65.900000,-0.379398,0.707388,0.008741,0.060598,0.000003,0.507964,0.400000,-0.001444,-0.030352
65.950000,-0.190016,0.707388,0.008902,0.088067,0.000005,0.545365,0.400000,-0.003827,-0.015201
66,-0.935666,0.707388,0.017773,0.099127,0.000003,0.553471,0.400000,-0.004866,-0.074853
66.050000,-0.689191,0.707388,0.014931,0.094267,0.000001,0.633736,0.400000,-0.010678,-0.055135
66.100000,-0.668816,0.707388,0.015248,0.101372,0.000002,0.660662,0.400000,-0.014604,-0.053505
66.150000,-1.270807,0.707388,0.016292,0.094760,0.000004,0.655531,0.400000,-0.018203,-0.101665
66.200000,-0.760930,0.707388,0.015368,0.090441,0.000002,0.699154,0.400000,-0.025517,-0.060874
66.250000,-1.299953,0.707388,0.019592,0.085909,0.000001,0.693292,0.400000,-0.029166,-0.103996
66.300000,-1.283358,0.707388,0.008773,0.076072,0.000001,0.693282,0.400000,-0.036121,-0.102669
66.350000,-1.132603,0.707388,0.006289,0.079728,0.000003,0.674535,0.400000,-0.042621,-0.090608
66.400000,-1.360770,0.707388,0.009692,0.084587,0.000003,0.643092,0.400000,-0.047820,-0.108862
66.450000,-1.021986,0.707388,0.009007,0.090234,0.000003,0.582733,0.400000,-0.054236,-0.081759
66.500000,-1.009709,0.707388,0.014241,0.090371,0.000003,0.548536,0.400000,-0.058139,-0.080777
66.550000,-0.686711,0.707388,0.015563,0.115296,0.000003,0.513282,0.400000,-0.061766,-0.054937
66.600000,-0.214553,0.707388,0.014301,0.134766,0.000003,0.505338,0.400000,-0.063123,-0.017164
66.650000,-0.837542,0.707388,0.018770,0.089607,0.000003,0.541457,0.400000,-0.061355,-0.067003
66.700000,-0.690057,0.707388,0.029488,0.066387,0.000001,0.539251,0.400000,-0.063708,-0.055205
66.750000,-0.841414,0.707388,0.037203,0.077182,0.000001,0.540324,0.400000,-0.064988,-0.067313
66.800000,-0.500896,0.707388,0.026313,0.080157,0.000002,0.540128,0.400000,-0.067185,-0.040072
66.850000,-0.490724,0.707388,0.014972,0.077315,0.000002,0.539690,0.400000,-0.067067,-0.039258
66.900000,-0.433817,0.707388,0.010938,0.082354,0.000002,0.531016,0.400000,-0.066890,-0.034705
66.950000,-0.157969,0.707388,0.011446,0.068969,0.000002,0.526690,0.400000,-0.066353,-0.012638
67,-0.167856,0.707388,0.012321,0.086833,0.000002,0.525982,0.400000,-0.064058,-0.013429
67.050000,-0.475399,0.707388,0.016423,0.074990,0.000002,0.525728,0.400000,-0.061941,-0.038032
67.100000,-0.232316,0.707388,0.032127,0.081301,0.000002,0.527141,0.400000,-0.061921,-0.018585
67.150000,-0.658576,0.707388,0.009076,0.075157,0.000001,0.526450,0.400000,-0.060328,-0.052686
67.200000,-0.628196,0.707388,0.005987,0.063895,0.000001,0.532989,0.400000,-0.061574,-0.050256
67.250000,-0.691117,0.707388,0.010049,0.042332,0.000002,0.532271,0.400000,-0.062561,-0.055289
67.300000,-0.497718,0.707388,0.014023,0.066200,0.000002,0.529747,0.400000,-0.063906,-0.039817
67.350000,-0.201365,0.707388,0.020210,0.056827,0.000002,0.506449,0.400000,-0.063932,-0.016109
67.400000,-0.948955,0.707388,0.020504,0.072819,0.000002,0.504014,0.400000,-0.062039,-0.075916
67.450000,-0.634590,0.707388,0.025389,0.050211,0.000000,0.501413,0.400000,-0.065078,-0.050767
67.500000,-0.788227,0.707388,0.015799,0.053115,0.000000,0.495340,0.400000,-0.065932,-0.063058
67.550000,-0.701583,0.707388,0.013444,0.028647,0.000001,0.494610,0.400000,-0.067736,-0.056127
67.600000,-0.952047,0.707388,0.007622,0.038439,0.000001,0.494188,0.400000,-0.068890,-0.076164
67.650000,-1.112986,0.707388,0.006784,0.040258,0.000001,0.501014,0.400000,-0.071607,-0.089039
67.700000,-1.175231,0.707388,0.005403,0.029310,0.000001,0.521709,0.400000,-0.075230,-0.094018
67.750000,-1.239797,0.707388,0.005803,0.029839,0.000001,0.528679,0.400000,-0.079075,-0.099184
67.800000,-1.358672,0.707388,0.003202,0.035309,0.000001,0.554293,0.400000,-0.083145,-0.108694
67.850000,-1.488230,0.707388,0.003777,0.040804,0.000001,0.596570,0.400000,-0.087781,-0.119058
67.900000,-1.566405,0.707388,0.003378,0.042871,0.000001,0.626026,0.400000,-0.093024,-0.125312
67.950000,-1.624109,0.707388,0.004228,0.042516,0.000001,0.531160,0.400000,-0.098510,-0.129929
68,-1.712416,0.707388,0.003289,0.047728,0.000001,0.573292,0.400000,-0.104096,-0.136993
68.050000,-1.810970,0.707388,0.002613,0.052012,0.000002,0.577381,0.400000,-0.109974,-0.144878
68.100000,-1.869349,0.707388,0.002951,0.051504,0.000002,0.630737,0.400000,-0.116196,-0.149548
68.150000,-1.906359,0.707388,0.002817,0.054222,0.000002,0.679238,0.400000,-0.122485,-0.152509
68.200000,-1.954951,0.707388,0.001866,0.054566,0.000002,0.687700,0.400000,-0.128698,-0.156396
68.250000,-1.994745,0.707388,0.000744,0.052878,0.000002,0.723848,0.400000,-0.134916,-0.159580
68.300000,-2.011762,0.707388,0.001002,0.050967,0.000002,0.701684,0.400000,-0.141080,-0.160941
68.350000,-2.012651,0.707388,0.000409,0.048421,0.000002,0.623345,0.400000,-0.147046,-0.161012
68.400000,-1.991600,0.707388,0.000595,0.045780,0.000002,0.560500,0.400000,-0.152720,-0.159328
68.450000,-1.940714,0.707388,0.000909,0.043930,0.000002,0.492290,0.400000,-0.157973,-0.155257
68.500000,-1.854834,0.707388,0.001592,0.043432,0.000002,0.367820,0.400000,-0.162635,-0.148387
68.550000,-1.737764,0.707388,0.002277,0.043742,0.000002,0.335869,0.400000,-0.166508,-0.139021
68.600000,-1.606623,0.707388,0.002572,0.050893,0.000002,0.269241,0.400000,-0.169429,-0.128530
68.650000,-1.476668,0.707388,0.003186,0.056553,0.000002,0.197589,0.400000,-0.171356,-0.118133
68.700000,-1.322945,0.707388,0.003568,0.066509,0.000002,0.190511,0.400000,-0.172345,-0.105836
68.750000,-1.092247,0.707388,0.004871,0.084910,0.000002,0.144766,0.400000,-0.172290,-0.087380
68.800000,-0.847724,0.707388,0.007808,0.102926,0.000002,0.153426,0.400000,-0.170744,-0.067818
68.850000,-0.806126,0.707388,0.018743,0.103204,0.000002,0.174851,0.400000,-0.167694,-0.064490
68.900000,-0.404932,0.707388,0.032730,0.132132,0.000002,0.185375,0.400000,-0.164526,-0.032395
68.950000,-0.522828,0.707388,0.041660,0.120621,0.000002,0.206435,0.400000,-0.158921,-0.041826
69,-0.339713,0.707388,0.043349,0.131481,0.000001,0.209241,0.400000,-0.154358,-0.027177
69.050000,0.030664,0.707388,0.074550,0.151292,0.000002,0.204982,0.400000,-0.148839,0.002453
69.100000,-0.280713,0.707388,0.040350,0.120879,0.000002,0.227148,0.400000,-0.141199,-0.022457
69.150000,-0.335638,0.707388,0.076125,0.125830,0.000001,0.225239,0.400000,-0.135955,-0.026851
69.200000,-0.582190,0.707388,0.048239,0.088527,0.000002,0.207704,0.400000,-0.131330,-0.046575
69.250000,-0.043483,0.707388,0.086524,0.134805,0.000002,0.202525,0.400000,-0.128531,-0.003479
69.300000,0.538699,0.707388,0.042898,0.186235,0.000001,0.175174,0.400000,-0.122386,0.043096
69.350000,-0.308740,0.707388,0.078233,0.118921,0.000001,0.195718,0.400000,-0.112780,-0.024699
69.400000,0.644776,0.707388,0.069095,0.160722,0.000000,0.187410,0.400000,-0.109140,0.051582
69.450000,1.315508,0.707388,0.040540,0.204750,0.000000,0.204232,0.400000,-0.099510,0.105241
69.500000,1.194301,0.707388,0.020669,0.181564,0.000000,0.260673,0.400000,-0.086020,0.095544
69.550000,1.358806,0.707388,0.018652,0.182694,0.000000,0.286883,0.400000,-0.073990,0.108704
69.600000,1.580233,0.707388,0.020934,0.187915,0.000000,0.287372,0.400000,-0.061496,0.126419
69.650000,1.742205,0.707388,0.012693,0.187570,0.000000,0.309967,0.400000,-0.048194,0.139376
69.700000,1.697842,0.707388,0.012892,0.170336,0.000000,0.301903,0.400000,-0.034509,0.135827
69.750000,1.654698,0.707388,0.006355,0.154171,0.000000,0.286116,0.400000,-0.021795,0.132376
69.800000,1.803255,0.707388,0.008710,0.154256,0.000000,0.268386,0.400000,-0.009996,0.144260
69.850000,1.889508,0.707388,0.006516,0.148986,0.000000,0.260714,0.400000,0.002175,0.151161
69.900000,1.824540,0.707388,0.003995,0.131668,0.000000,0.278477,0.400000,0.014295,0.145963
69.950000,1.784409,0.707388,0.003304,0.117364,0.000000,0.255583,0.400000,0.025388,0.142753
70,1.784773,0.707388,0.002867,0.107114,0.000000,0.252410,0.400000,0.035668,0.142782
70.050000,1.759934,0.707388,0.002894,0.103179,0.000000,0.246455,0.400000,0.045435,0.140795
70.100000,1.700134,0.707388,0.002468,0.098340,0.000000,0.250826,0.400000,0.054554,0.136011
70.150000,1.627453,0.707388,0.002366,0.093465,0.000000,0.248522,0.400000,0.062829,0.130196
70.200000,1.545303,0.707388,0.002640,0.088794,0.000000,0.242478,0.400000,0.070221,0.123624
70.250000,1.447015,0.707388,0.003105,0.083613,0.000000,0.236651,0.400000,0.076711,0.115761
70.300000,1.333792,0.707388,0.003667,0.078222,0.000000,0.232753,0.400000,0.082241,0.106703
70.350000,1.200547,0.707388,0.004455,0.075868,0.000000,0.228819,0.400000,0.086761,0.096044
70.400000,1.043719,0.707388,0.005779,0.087143,0.000000,0.224876,0.400000,0.090193,0.083498
70.450000,0.852162,0.707388,0.008268,0.100572,0.000000,0.224333,0.400000,0.092438,0.068173
70.500000,0.672424,0.707388,0.009628,0.104239,0.000000,0.220586,0.400000,0.093331,0.053794
70.550000,0.674531,0.707388,0.006032,0.088620,0.000000,0.217066,0.400000,0.093017,0.053962
70.600000,0.973774,0.707388,0.006632,0.058219,0.000000,0.211990,0.400000,0.092731,0.077902
70.650000,0.965309,0.707388,0.011001,0.056245,0.000000,0.228068,0.400000,0.094397,0.077225
70.700000,0.932697,0.707388,0.002475,0.053741,0.000000,0.242028,0.400000,0.095925,0.074616
70.750000,1.096986,0.707388,0.003215,0.036519,0.000000,0.258063,0.400000,0.097165,0.087759
70.800000,1.091417,0.707388,0.005434,0.046755,0.000000,0.279997,0.400000,0.099406,0.087313
70.850000,1.046492,0.707388,0.010958,0.062801,0.000000,0.299523,0.400000,0.101500,0.083719
70.900000,0.625864,0.707388,0.014546,0.072477,0.000000,0.315582,0.400000,0.103198,0.050069
70.950000,0.006175,0.707388,0.016146,0.109447,0.000000,0.312979,0.400000,0.102088,0.000494
71,0.115049,0.707388,0.017591,0.122872,0.000000,0.291204,0.400000,0.097024,0.009204
71.050000,0.846663,0.707388,0.022326,0.089533,0.000000,0.279902,0.400000,0.092917,0.067733
71.100000,1.014521,0.707388,0.023925,0.094645,0.000000,0.322044,0.400000,0.093751,0.081162
71.150000,1.084027,0.707388,0.004679,0.090169,0.000000,0.368521,0.400000,0.095629,0.086722
71.200000,1.075362,0.707388,0.001668,0.086906,0.000000,0.399912,0.400000,0.097864,0.086029
71.250000,1.088670,0.707388,0.003101,0.077493,0.000000,0.416151,0.400000,0.099930,0.087094
71.300000,1.110448,0.707388,0.003320,0.071339,0.000000,0.438454,0.400000,0.101980,0.088836
71.350000,1.190220,0.707388,0.005352,0.062281,0.000000,0.480562,0.400000,0.104068,0.095218
71.400000,1.348528,0.707388,0.009433,0.058201,0.000000,0.503533,0.400000,0.106567,0.107882
71.450000,1.449195,0.707388,0.016123,0.093844,0.000000,0.548937,0.400000,0.109967,0.115936
71.500000,1.004419,0.707388,0.024937,0.120297,0.000000,0.570316,0.400000,0.113847,0.080354
71.550000,0.091631,0.707388,0.022122,0.139648,0.000000,0.562987,0.400000,0.114656,0.007331
71.600000,-0.344940,0.707388,0.021224,0.161918,0.000000,0.562417,0.400000,0.109516,-0.027595
71.650000,-0.253347,0.707388,0.011884,0.123220,0.000000,0.563099,0.400000,0.101808,-0.020268
71.700000,0.436775,0.707388,0.017944,0.060136,0.000000,0.564060,0.400000,0.095078,0.034942
71.750000,0.822308,0.707388,0.014745,0.082608,0.000000,0.584563,0.400000,0.093151,0.065785
71.800000,0.244848,0.707388,0.021981,0.094783,0.000000,0.598309,0.400000,0.093815,0.019588
71.850000,-0.397673,0.707388,0.022234,0.122523,0.000000,0.588565,0.400000,0.090709,-0.031814
71.900000,-0.236116,0.707388,0.018124,0.102489,0.000000,0.594247,0.400000,0.083600,-0.018889
71.950000,0.540443,0.707388,0.025080,0.108324,0.000000,0.607871,0.400000,0.077892,0.043235
72,0.519530,0.707388,0.027468,0.045086,0.000000,0.570447,0.400000,0.077495,0.041562
72.050000,0.345222,0.707388,0.021688,0.066543,0.000000,0.572904,0.400000,0.076982,0.027618
72.100000,0.056578,0.707388,0.022722,0.092118,0.000000,0.586694,0.400000,0.075368,0.004526
72.150000,0.349493,0.707388,0.016253,0.065517,0.000000,0.605454,0.400000,0.071965,0.027959
72.200000,0.404745,0.707388,0.007662,0.078423,0.000000,0.582273,0.400000,0.070629,0.032380
72.250000,0.448018,0.707388,0.004890,0.064357,0.000000,0.580509,0.400000,0.069717,0.035841
72.300000,0.610841,0.707388,0.008214,0.076604,0.000000,0.590607,0.400000,0.069131,0.048867
72.350000,0.619832,0.707388,0.007084,0.082601,0.000000,0.585888,0.400000,0.069628,0.049587
72.400000,0.674120,0.707388,0.005014,0.073129,0.000000,0.578485,0.400000,0.070158,0.053930
72.450000,0.576526,0.707388,0.009307,0.081777,0.000000,0.577300,0.400000,0.071013,0.046122
72.500000,0.851146,0.707388,0.009148,0.097152,0.000000,0.603318,0.400000,0.071193,0.068092
72.550000,0.225925,0.707388,0.017827,0.111362,0.000000,0.614898,0.400000,0.073142,0.018074
72.600000,-0.028430,0.707388,0.016449,0.132663,0.000000,0.687002,0.400000,0.070947,-0.002274
72.650000,-0.120480,0.707388,0.011047,0.126124,0.000000,0.741192,0.400000,0.067216,-0.009638
72.700000,0.104911,0.707388,0.011181,0.071426,0.000000,0.760580,0.400000,0.063076,0.008393
72.750000,1.037625,0.707388,0.027204,0.094657,0.000000,0.718779,0.400000,0.060601,0.083010
72.800000,-0.119570,0.707388,0.037630,0.143931,0.000000,0.697474,0.400000,0.064286,-0.009566
72.850000,-0.123365,0.707388,0.024457,0.141969,0.000000,0.779439,0.400000,0.060298,-0.009869
72.900000,0.599256,0.707388,0.018085,0.126318,0.000000,0.764240,0.400000,0.056485,0.047941
72.950000,0.099843,0.707388,0.031367,0.092027,0.000000,0.745030,0.400000,0.057539,0.007987
73,0.221683,0.707388,0.012952,0.077184,0.000000,0.771667,0.400000,0.055308,0.017735
73.050000,0.532423,0.707388,0.020397,0.030316,0.000000,0.786415,0.400000,0.053977,0.042594
73.100000,0.940036,0.707388,0.034034,0.103396,0.000000,0.789707,0.400000,0.054724,0.075203
73.150000,0.178882,0.707388,0.033436,0.070835,0.000000,0.790050,0.400000,0.058072,0.014311
73.200000,0.043614,0.707388,0.026912,0.085790,0.000000,0.808235,0.400000,0.056326,0.003489
73.250000,0.678962,0.707388,0.045133,0.114964,0.000000,0.794129,0.400000,0.053792,0.054317
73.300000,-0.087757,0.707388,0.021965,0.137748,0.000000,0.778958,0.400000,0.055497,-0.007021
73.350000,0.816364,0.707388,0.032191,0.106381,0.000000,0.814501,0.400000,0.052154,0.065309
73.400000,0.238958,0.707388,0.036225,0.116113,0.000000,0.811166,0.400000,0.054830,0.019117
73.450000,0.406700,0.707388,0.025589,0.117390,0.000000,0.815825,0.400000,0.053635,0.032536
73.500000,0.287517,0.707388,0.018602,0.106619,0.000000,0.821480,0.400000,0.053585,0.023001
73.550000,0.240458,0.707388,0.009513,0.100070,0.000000,0.817655,0.400000,0.052767,0.019237
73.600000,0.235497,0.707388,0.007760,0.080500,0.000000,0.812860,0.400000,0.051685,0.018840
73.650000,0.203344,0.707388,0.003416,0.070106,0.000000,0.828196,0.400000,0.050625,0.016268
73.700000,0.140843,0.707388,0.002090,0.056980,0.000000,0.845188,0.400000,0.049409,0.011267
73.750000,0.054175,0.707388,0.002220,0.052953,0.000000,0.873732,0.400000,0.047851,0.004334
73.800000,-0.059063,0.707388,0.002311,0.051436,0.000000,0.866823,0.400000,0.045809,-0.004725
73.850000,-0.189812,0.707388,0.002380,0.058321,0.000000,0.832794,0.400000,0.043136,-0.015185
73.900000,-0.321667,0.707388,0.002704,0.065484,0.000000,0.837568,0.400000,0.039751,-0.025733
