t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t),gamma_regime,G_arch_used
46.600000,-1.797359,1,0,1,0,0.000154,0,1,1,11184.263897,0.000000,0.010264,0.711426,2.993190,0,21.600000,2.757424,0.990475,0.990475,stable,0.123640,-0.587785,0.400336,1,0.001000,1,1,0,0
46.700000,-3.662797,1,0,1,0,0.000153,0,1,1,11287.334865,0.000000,0.010264,1.020963,2.993190,0,21.700000,2.757424,0.990475,0.990475,stable,0.069907,-0.951057,0.400336,1,0.001000,1,1,0,0
46.800000,-3.497341,1,0,1,0,0.000142,0,1,1,11225.913094,0.000000,0.010264,0.940527,2.993190,0,21.800000,2.757424,0.990475,0.990475,stable,-0.010529,-0.951057,0.400336,1,0.001000,1,1,0,0
46.900000,-1.360074,1,0,1,0,0.000153,0,1,1,11233.002979,0.000000,0.010264,0.500842,2.993190,0,21.900000,2.757424,0.990475,0.990475,stable,-0.086943,-0.587785,0.400336,1,0.001000,1,1,0,0
47,-0.000000,1,0,1,0,0.000149,0,1,1,11281.133074,0.000000,0.010264,0.130148,2.993190,0,22,2.757424,0.990475,0.990475,stable,-0.130148,0.000000,0.400336,1,0.001000,1,1,0,0
47.100000,-1.797359,1,0,1,0,0.000185,0,1,1,11228.711367,0.000000,0.010264,0.711426,2.962983,0,22.100000,2.757424,0.990475,0.990475,stable,-0.123640,0.587785,0.400336,1,0.001000,1,1,0,0
47.200000,-3.662797,1,0,1,0,0.000163,0,1,1,11330.598874,0.000000,0.010264,1.020963,2.962983,0,22.200000,2.757424,0.990475,0.990475,stable,-0.069907,0.951057,0.400336,1,0.001000,1,1,0,0
47.300000,-3.497341,1,0,1,0,0.000167,0,1,1,11269.733398,0.000000,0.010264,0.940527,2.962983,0,22.300000,2.757424,0.990475,0.990475,stable,0.010529,0.951057,0.400336,1,0.001000,1,1,0,0
47.400000,-1.360074,1,0,1,0,0.000151,0,1,1,11276.654572,0.000000,0.010264,0.500842,2.962983,0,22.400000,2.757424,0.990475,0.990475,stable,0.086943,0.587785,0.400336,1,0.001000,1,1,0,0
47.500000,0.000000,1,0,1,0,0.000146,0,1,1,11324.189183,0.000000,0.010264,0.130148,2.962983,0,22.500000,2.757424,0.990475,0.990475,stable,0.130148,0.000000,0.400336,1,0.001000,1,1,0,0
47.600000,-1.797359,1,0,1,0,0.000149,0,1,1,11272.225052,0.000000,0.010264,0.711426,2.933374,0,22.600000,2.757424,0.990475,0.990475,stable,0.123640,-0.587785,0.400336,1,0.001000,1,1,0,0
47.700000,-3.662797,1,0,1,0,0.000152,0,1,1,11372.955814,0.000000,0.010264,1.020963,2.933374,0,22.700000,2.757424,0.990475,0.990475,stable,0.069907,-0.951057,0.400336,1,0.001000,1,1,0,0
47.800000,-3.497341,1,0,1,0,0.000163,0,1,1,11312.636924,0.000000,0.010264,0.940527,2.933374,0,22.800000,2.757424,0.990475,0.990475,stable,-0.010529,-0.951057,0.400336,1,0.001000,1,1,0,0
47.900000,-1.360074,1,0,1,0,0.000143,0,1,1,11319.394855,0.000000,0.010264,0.500842,2.933374,0,22.900000,2.757423,0.990475,0.990475,stable,-0.086943,-0.587785,0.400336,1,0.001000,1,1,0,0
48,0.000000,1,0,1,0,0.000154,0,1,1,11366.348223,0.000000,0.010264,0.130148,2.933374,0,23,2.757424,0.990475,0.990475,stable,-0.130148,-0.000000,0.400336,1,0.001000,1,1,0,0
48.100000,-1.797359,1,0,1,0,0.000150,0,1,1,11314.834075,0.000000,0.010264,0.711426,2.904360,0,23.100000,2.757424,0.990475,0.990475,stable,-0.123640,0.587785,0.400336,1,0.001000,1,1,0,0
48.200000,-3.662797,1,0,1,0,0.000149,0,1,1,11414.433916,0.000000,0.010264,1.020963,2.904360,0,23.200000,2.757424,0.990475,0.990475,stable,-0.069907,0.951057,0.400336,1,0.001000,1,1,0,0
48.300000,-3.497341,1,0,1,0,0.000198,0,1,1,11354.652145,0.000000,0.010264,0.940527,2.904360,0,23.300000,2.757423,0.990475,0.990475,stable,0.010529,0.951057,0.400336,1,0.001000,1,1,0,0
48.400000,-1.360074,1,0,1,0,0.000204,0,1,1,11361.252069,0.000000,0.010264,0.500842,2.904360,0,23.400000,2.757423,0.990475,0.990475,stable,0.086943,0.587785,0.400336,1,0.001000,1,1,0,0
48.500000,0.000000,1,0,1,0,0.000164,0,1,1,11407.637940,0.000000,0.010264,0.130148,2.904360,0,23.500000,2.757423,0.990475,0.990475,stable,0.130148,0.000000,0.400336,1,0.001000,1,1,0,0
48.600000,-1.797359,1,0,1,0,0.000153,0,1,1,11356.566356,0.000000,0.010264,0.711426,2.875929,0,23.600000,2.757424,0.990475,0.990475,stable,0.123640,-0.587785,0.400336,1,0.001000,1,1,0,0
48.700000,-3.662797,1,0,1,0,0.000230,0,1,1,11455.060250,0.000000,0.010264,1.020963,2.875929,0,23.700000,2.757423,0.990475,0.990475,stable,0.069907,-0.951057,0.400336,1,0.001000,1,1,0,0
48.800000,-3.497341,1,0,1,0,0.000157,0,1,1,11395.806365,0.000000,0.010264,0.940527,2.875929,0,23.800000,2.757423,0.990475,0.990475,stable,-0.010529,-0.951057,0.400336,1,0.001000,1,1,0,0
48.900000,-1.360074,1,0,1,0,0.000152,0,1,1,11402.253304,0.000000,0.010264,0.500842,2.875929,0,23.900000,2.757423,0.990475,0.990475,stable,-0.086943,-0.587785,0.400336,1,0.001000,1,1,0,0
49,0.000000,1,0,1,0,0.000142,0,1,1,11448.084947,0.000000,0.010264,0.130148,2.875929,0,24,2.757423,0.990475,0.990475,stable,-0.130148,-0.000000,0.400336,1,0.001000,1,1,0,0
49.100000,-1.797359,1,0,1,0,0.000155,0,1,1,11397.448680,0.000000,0.010264,0.711426,2.848072,0,24.100000,2.757423,0.990475,0.990475,stable,-0.123640,0.587785,0.400336,1,0.001000,1,1,0,0
49.200000,-3.662797,1,0,1,0,0.000160,0,1,1,11494.860786,0.000000,0.010264,1.020963,2.848072,0,24.200000,2.757423,0.990475,0.990475,stable,-0.069907,0.951057,0.400336,1,0.001000,1,1,0,0
49.300000,-3.497341,1,0,1,0,0.000158,0,1,1,11436.125784,0.000000,0.010264,0.940527,2.848072,0,24.300000,2.757423,0.990475,0.990475,stable,0.010529,0.951057,0.400336,1,0.001000,1,1,0,0
49.400000,-1.360074,1,0,1,0,0.000183,0,1,1,11442.424550,0.000000,0.010264,0.500842,2.848072,0,24.400000,2.757423,0.990475,0.990475,stable,0.086943,0.587785,0.400336,1,0.001000,1,1,0,0
49.500000,-0.000000,1,0,1,0,0.000167,0,1,1,11487.714784,0.000000,0.010264,0.130148,2.848072,0,24.500000,2.757423,0.990475,0.990475,stable,0.130148,-0.000000,0.400336,1,0.001000,1,1,0,0
49.600000,-1.797359,1,0,1,0,0.000167,0,1,1,11437.506752,0.000000,0.010264,0.711426,2.820768,0,24.600000,2.757423,0.990475,0.990475,stable,0.123640,-0.587785,0.400336,1,0.017293,1,1,0,0
49.700000,-3.662797,1,0,1,0,0.000146,0,1,1,11533.860450,0.000000,0.010264,1.020963,2.820768,0,24.700000,2.757423,0.990475,0.990475,stable,0.069907,-0.951057,0.400336,1,0.037621,1,1,0,0
49.800000,-3.497341,1,0,1,0,0.000143,0,1,1,11475.635546,0.000000,0.010264,0.940527,2.820768,0,24.800000,2.757423,0.990475,0.990475,stable,-0.010529,-0.951057,0.400336,1,0.058247,1,1,0,0
49.900000,-1.360074,1,0,1,0,0.000162,0,1,1,11481.790757,0.000000,0.010264,0.500842,2.820768,0,24.900000,2.757423,0.990475,0.990475,stable,-0.086943,-0.587785,0.400336,1,0.079073,1,1,0,0
