t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t),gamma_regime,G_arch_used
48.400000,-0.040424,0.990669,-0.000344,0.128517,2,0.000122,0.638765,0.123737,1.348989,1.935575,0.992929,0.786871,0.021785,10.923633,1.352713,8.600000,4.882494,0.702576,0.701090,stable,-0.000925,0.003896,0.300000,0.300000,0.001000,0.123737,1.348989,0,0
48.500000,-0.041824,0.989045,0.000029,0.127218,1,0.000131,0.272388,0.122808,1.349474,1.919389,0.992933,0.783386,0.025930,10.923633,0.597509,8.600000,4.876436,0.702616,0.701123,stable,-0.000563,0.013094,0.300000,0.300000,0.001000,0.122808,1.349474,0,0
48.600000,-0.056313,0.987842,-0.000246,0.122902,2,0.000131,0.251082,0.119555,1.349066,1.910164,0.992934,0.756424,0.029979,10.877865,-3.663767,8.600000,4.864376,0.702453,0.701158,stable,0.000524,0.009083,0.300000,0.300000,0.001000,0.119555,1.349066,0,0
48.700000,-0.047656,0.987566,0.000787,0.121255,4,0.000131,0.220716,0.117801,1.347694,1.907477,0.992935,0.736935,0.027773,10.877865,-0.213063,8.600000,4.852375,0.702306,0.701192,stable,0.001233,0.001815,0.300000,0.300000,0.001000,0.117801,1.347694,0,0
48.800000,-0.032375,0.988351,0.000695,0.126755,4,0.000131,0.292259,0.122162,1.345537,1.906618,0.992935,0.736164,0.020623,10.877865,-0.303661,8.600000,4.852105,0.702322,0.701229,stable,0.001318,-0.003094,0.300000,0.300000,0.001000,0.122162,1.345537,0,0
48.900000,-0.028160,0.989907,0.000058,0.131435,2,0.000132,0.169988,0.125951,1.342865,1.902512,0.992936,0.738977,0.022719,10.877865,0.715434,8.600000,4.852375,0.702366,0.701269,stable,0.001002,-0.009279,0.300000,0.300000,0.001000,0.125951,1.342865,0,0
49,-0.048742,0.991674,-0.000151,0.129868,2,0.000131,0.127524,0.125093,1.339932,1.898478,0.992937,0.754907,0.027161,10.877865,-1.222716,8.600000,4.864376,0.702162,0.701313,stable,0.000201,-0.011922,0.300000,0.300000,0.001000,0.125093,1.339932,0,0
49.100000,-0.034447,0.993071,-0.000039,0.124175,2,0.000127,0.271450,0.120699,1.337026,1.903534,0.992936,0.774518,0.020802,10.832844,-0.424634,8.600000,4.852375,0.702337,0.701354,stable,-0.000773,-0.005630,0.300000,0.300000,0.001000,0.120699,1.337026,0,0
49.200000,-0.017125,0.993711,0.000258,0.128240,2,0.000144,0.201188,0.124280,1.334429,1.901468,0.992936,0.716903,0.014351,10.832844,1.439262,8.600000,4.864376,0.701935,0.701399,stable,-0.001190,0.002867,0.300000,0.300000,0.001000,0.124280,1.334429,0,0
49.300000,-0.014459,0.993500,0.000521,0.132767,2,0.000133,0.166281,0.127884,1.332377,1.893978,0.992938,0.718717,0.012865,10.832844,-0.702619,8.600000,4.876436,0.701926,0.701441,stable,-0.000899,0.010606,0.300000,0.300000,0.001000,0.127884,1.332377,0,0
49.400000,-0.023468,0.992622,0.000666,0.133247,4,0.000138,0.077427,0.128167,1.331056,1.890826,0.992938,0.740747,0.021977,10.832844,-0.349077,8.600000,4.882494,0.701795,0.701485,stable,0.000004,0.011422,0.300000,0.300000,0.001000,0.128167,1.331056,0,0
49.500000,-0.051129,0.991442,0.000611,0.131360,1,0.000123,0.084861,0.126294,1.330570,1.889374,0.992939,0.741442,0.030614,10.832844,-0.888539,8.600000,4.888566,0.701832,0.701527,stable,0.000928,0.003578,0.300000,0.300000,0.001000,0.126294,1.330570,0,0
49.600000,-0.019399,0.990387,0.000134,0.130318,4,0.000123,0.267025,0.125423,1.330965,1.891842,0.992938,0.740465,0.017837,10.788228,0.074339,8.600000,4.882494,0.701864,0.701570,stable,0.001171,-0.000779,0.300000,0.300000,0.017293,0.125423,1.330965,0,0
49.700000,-0.060371,0.989817,-0.000629,0.139715,4,0.000122,0.335826,0.134309,1.332303,1.913713,0.992934,0.739807,0.029889,10.788228,1.821647,8.600000,4.888566,0.701858,0.701615,stable,0.001049,-0.013658,0.300000,0.300000,0.037621,0.134309,1.332303,0,0
49.800000,-0.062021,0.989924,-0.000256,0.137197,2,0.000130,0.330311,0.132998,1.334422,1.916287,0.992933,0.724868,0.031140,10.788228,0.688012,8.600000,4.882494,0.701937,0.701661,stable,-0.000108,-0.026987,0.300000,0.300000,0.058247,0.132998,1.334422,0,0
49.900000,-0.060449,0.990647,0.000499,0.141924,2,0.000132,0.288556,0.137482,1.337055,1.887361,0.992939,0.823085,0.028502,10.788228,-0.055159,8.600000,4.876436,0.702263,0.701706,stable,-0.002286,0.019426,0.300000,0.300000,0.079073,0.137482,1.337055,0,0
